1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,2.800000000000000266e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,2.800000000000000266e-01,1.333333333333333419e-02,1.466666666666666674e-01
7.407407407407407690e-03,8.148148148148148806e-02,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,8.222222222222221877e-01,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03,7.407407407407407690e-03
1.680000000000000104e-01,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,2.479999999999999982e-01,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,3.279999999999999583e-01,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,1.680000000000000104e-01
1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,4.315789473684210065e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,3.263157894736842257e-01
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,5.999999999999999778e-01,1.294117647058823650e-01
8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,5.304347826086955875e-01,8.695652173913043584e-03,8.695652173913043584e-03,3.565217391304347783e-01
3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,5.466666666666666341e-01,2.800000000000000266e-01
1.176470588235294101e-02,5.999999999999999778e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
6.896551724137931806e-03,1.448275862068965636e-01,7.586206896551725420e-02,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,2.827586206896551269e-01,4.206896551724137456e-01,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,2.470588235294117752e-01,4.823529411764705399e-01
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,2.800000000000000266e-01,1.333333333333333419e-02,5.466666666666666341e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02
1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,2.210526315789473895e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,5.368421052631578982e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02
1.052631578947368397e-02,1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,5.368421052631578982e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,6.799999999999999378e-01
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,5.466666666666666341e-01
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,8.352941176470587425e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
1.176470588235294101e-02,5.999999999999999778e-01,2.470588235294117752e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,4.823529411764705399e-01
8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,7.043478260869564522e-01,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,1.826086956521739135e-01
1.333333333333333419e-02,8.133333333333332416e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,4.823529411764705399e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.800000000000000877e-02,8.000000000000000167e-03,8.000000000000000167e-03,8.079999999999999405e-01,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03,8.000000000000000167e-03
1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,7.473684210526315708e-01,1.157894736842105393e-01,1.052631578947368397e-02,1.052631578947368397e-02
8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,1.826086956521739135e-01,9.565217391304348116e-02,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,8.695652173913043584e-03,3.565217391304347783e-01,8.695652173913043584e-03,8.695652173913043584e-03,2.695652173913043459e-01
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,8.133333333333332416e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,8.133333333333332416e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,2.470588235294117752e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,2.470588235294117752e-01
1.333333333333333419e-02,5.466666666666666341e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,2.470588235294117752e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,4.823529411764705399e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.294117647058823650e-01,1.294117647058823650e-01,1.294117647058823650e-01,3.647058823529412130e-01
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,4.133333333333333304e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,4.133333333333333304e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.052631578947368397e-02,1.157894736842105393e-01,1.052631578947368397e-02,3.263157894736842257e-01,1.052631578947368397e-02,1.052631578947368397e-02,4.315789473684210065e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01
3.263157894736842257e-01,1.052631578947368397e-02,1.052631578947368397e-02,3.263157894736842257e-01,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,1.052631578947368397e-02,2.210526315789473895e-01
2.000000000000000111e-01,2.952380952380952439e-01,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,2.000000000000000111e-01,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,2.000000000000000111e-01,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03,9.523809523809524669e-03
1.176470588235294101e-02,2.470588235294117752e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.294117647058823650e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,4.823529411764705399e-01
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,8.352941176470587425e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02
2.800000000000000266e-01,1.466666666666666674e-01,2.800000000000000266e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,8.133333333333332416e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.466666666666666674e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,6.799999999999999378e-01,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.294117647058823650e-01,1.176470588235294101e-02,3.647058823529412130e-01
1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,2.470588235294117752e-01,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,1.176470588235294101e-02,3.647058823529412130e-01,1.294117647058823650e-01,1.176470588235294101e-02,1.294117647058823650e-01
2.827586206896551269e-01,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,7.586206896551725420e-02,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,5.586206896551724199e-01,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03
6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,1.448275862068965636e-01,6.896551724137931806e-03,6.896551724137931806e-03,7.586206896551725420e-02,6.896551724137931806e-03,5.586206896551724199e-01,6.896551724137931806e-03,6.896551724137931806e-03,6.896551724137931806e-03,1.448275862068965636e-01
